,SALE TYPE,PROPERTY TYPE,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,PRICE PER SQFT,HOA PER MONTH,STATUS,SOURCE,MLS,LATITUDE,LONGITUDE
2073,MLS Listing,Single Family Residential,Portland,OR,97202.0,539950.0,4.0,3.0,Portland Southeast,2390.0,4791.0,1922.0,124.0,226.0,0.0,Active,RMLS,18492684,45.49879378986545,-122.63114951013456
2074,MLS Listing,Single Family Residential,Portland,OR,97203.0,539950.0,3.0,2.0,UNIVERSITY PARK,2092.0,4791.0,1967.0,139.0,258.0,0.0,Active,RMLS,18307039,45.594191628226255,-122.71665427177376
2075,MLS Listing,Condo/Co-op,Portland,OR,97232.0,539950.0,1.0,1.0,SULLIVAN'S GULCH,952.0,6969.0,2019.0,50.0,567.0,507.0,Active,RMLS,18518565,45.53874727049721,-122.6379034295028
2077,MLS Listing,Single Family Residential,Portland,OR,97229.0,539995.0,4.0,2.5,ABBEY CREEK IN BETHANY,2297.0,3049.0,2018.0,10.0,235.0,37.0,Active,RMLS,18401204,45.58407713876745,-122.84204986123255
2078,MLS Listing,Single Family Residential,Portland,OR,97219.0,540000.0,4.0,2.5,"Portland West, Raleigh Hills",2097.0,8276.0,1993.0,29.0,258.0,0.0,Active,RMLS,18110348,45.42849554070641,-122.7218328592936
2079,MLS Listing,Condo/Co-op,Portland,OR,97206.0,540000.0,4.0,2.5,Portland Southeast,1905.0,6969.0,2018.0,7.0,283.0,0.0,Active,RMLS,18422182,45.51477313995503,-122.576033860045
2081,MLS Listing,Single Family Residential,Portland,OR,97229.0,540000.0,4.0,2.5,NW Washington Co or Sauvie Island,2715.0,8276.0,1989.0,7.0,199.0,8.0,Active,RMLS,18302716,45.554094827973806,-122.86089147202618
2082,MLS Listing,Single Family Residential,Portland,OR,97236.0,543900.0,4.0,3.5,Portland Southeast,3178.0,6969.0,2018.0,68.0,171.0,50.0,Active,RMLS,18185257,45.4775359258747,-122.48513707412532
2083,MLS Listing,Condo/Co-op,Portland,OR,97239.0,544000.0,3.0,3.5,"Portland West, Raleigh Hills",1919.0,6969.0,2016.0,64.0,283.0,111.0,Active,RMLS,18034907,45.5001941333404,-122.6793548666596
2084,MLS Listing,Multi-Family (2-4 Unit),Portland,OR,97202.0,544900.0,3.0,2.0,Brooklyn,2086.0,6969.0,1900.0,279.0,261.0,0.0,Active,RMLS,17144317,45.492134793602105,-122.65710510639788
2085,MLS Listing,Single Family Residential,Portland,OR,97216.0,544950.0,8.0,3.5,Portland Northeast,3204.0,9583.0,1957.0,19.0,170.0,0.0,Active,RMLS,18350946,45.53811961556468,-122.52951508443536
2086,MLS Listing,Townhouse,Portland,OR,97215.0,545000.0,3.0,2.5,Tabor,1203.0,1306.0,2017.0,100.0,453.0,50.0,Active,RMLS,18188932,45.538743870429045,-122.58924612957097
2087,MLS Listing,Single Family Residential,Portland,OR,97229.0,545000.0,4.0,2.5,NW Washington Co or Sauvie Island,2263.0,5227.0,2002.0,49.0,241.0,13.0,Active,RMLS,18056844,45.560853630430856,-122.81300776956915
2088,MLS Listing,Single Family Residential,Portland,OR,97203.0,545000.0,3.0,2.0,Portland North,2934.0,6098.0,1943.0,150.0,186.0,0.0,Active,RMLS,18293396,45.58559854408127,-122.70585355591876
2089,MLS Listing,Single Family Residential,Milwaukie,OR,97267.0,545000.0,4.0,2.0,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",2562.0,32234.0,1950.0,59.0,213.0,0.0,Active,RMLS,18218365,45.39844647823852,-122.60179382176146
2090,MLS Listing,Condo/Co-op,Portland,OR,97209.0,545000.0,1.0,2.0,"Portland West, Raleigh Hills",1031.0,6969.0,2004.0,26.0,529.0,506.0,Active,RMLS,18676685,45.58610700294621,-122.6253173970538
2091,MLS Listing,Single Family Residential,Portland,OR,97223.0,545000.0,4.0,2.5,"Tigard, Tualatin, Sherwood, Wilsonville",1860.0,16988.0,1962.0,9.0,293.0,0.0,Active,RMLS,18699931,45.484006989214485,-122.7271405107855
2092,MLS Listing,Single Family Residential,Tigard,OR,97224.0,545000.0,3.0,2.5,"Tigard, Tualatin, Sherwood, Wilsonville",2743.0,3920.0,2004.0,14.0,199.0,70.0,Active,RMLS,18158997,45.42901186273417,-122.78405223726584
2094,MLS Listing,Single Family Residential,Portland,OR,97202.0,545000.0,2.0,2.0,Portland Southeast,1728.0,4791.0,1910.0,54.0,315.0,0.0,Active,RMLS,18014783,45.52452195576391,-122.59608174423607
2096,MLS Listing,Single Family Residential,Portland,OR,97229.0,548500.0,5.0,3.5,NW Washington Co or Sauvie Island,2245.0,3484.0,2011.0,6.0,244.0,48.0,Active,RMLS,18089346,45.53598967462599,-122.76627372537402
2097,MLS Listing,Single Family Residential,Tigard,OR,97223.0,549000.0,4.0,2.5,WASHINGTON SQUARE ESTATES,3430.0,10890.0,1978.0,49.0,160.0,8.0,Active,RMLS,18281324,45.446755989293365,-122.75159081070665
2098,MLS Listing,Single Family Residential,Portland,OR,97233.0,549000.0,4.0,2.5,HAZELWOOD,1819.0,21780.0,1992.0,90.0,302.0,0.0,Active,RMLS,18388604,45.54062796630046,-122.50157573369955
2099,MLS Listing,Single Family Residential,Portland,OR,97211.0,549000.0,4.0,2.0,ALBERTA ARTS / CONCORDIA,2150.0,3920.0,1927.0,90.0,255.0,0.0,Active,RMLS,18285417,45.57162099806928,-122.62467410193072
2100,MLS Listing,Single Family Residential,Portland,OR,97217.0,549000.0,4.0,2.0,PIEDMONT,2808.0,4791.0,1912.0,63.0,196.0,0.0,Active,RMLS,18558077,45.60236118374413,-122.64846841625588
2101,MLS Listing,Single Family Residential,Portland,OR,97202.0,549000.0,3.0,1.0,EASTMORELAND,2338.0,7840.0,1930.0,98.0,235.0,0.0,Active,RMLS,18557753,45.48033959142388,-122.6136801085761
2102,MLS Listing,Condo/Co-op,Portland,OR,97215.0,549000.0,2.0,2.0,Hawthorne/ Mt. Tabor,1280.0,6969.0,2007.0,181.0,429.0,321.0,Active,RMLS,18384582,45.49985250091231,-122.62844259908768
2103,MLS Listing,Single Family Residential,Portland,OR,97220.0,549000.0,4.0,4.5,Portland Northeast,2956.0,6969.0,2018.0,33.0,186.0,0.0,Active,RMLS,18432056,45.58350987642502,-122.51110502357496
2104,MLS Listing,Single Family Residential,Portland,OR,97202.0,549000.0,2.0,1.0,Portland Southeast,2320.0,4356.0,1928.0,1.0,237.0,0.0,Active,RMLS,18040652,45.50717288209994,-122.61695501790004
2105,MLS Listing,Single Family Residential,Portland,OR,97206.0,549000.0,4.0,2.0,CRESTON - KENILWORTH,1716.0,4791.0,1953.0,42.0,320.0,0.0,Active,RMLS,18341325,45.51038170965437,-122.60042459034564
2106,MLS Listing,Single Family Residential,Portland,OR,97217.0,549000.0,3.0,2.0,PIEDMONT,2852.0,4791.0,1927.0,63.0,192.0,0.0,Active,RMLS,18036271,45.57325149704393,-122.66463180295608
2107,MLS Listing,Single Family Residential,Portland,OR,97225.0,549000.0,5.0,2.5,West Slope,2862.0,14374.0,1952.0,13.0,192.0,0.0,Active,RMLS,18357320,45.50698092257493,-122.74322607742508
2108,MLS Listing,Single Family Residential,Portland,OR,97217.0,549000.0,3.0,2.5,Portland North,2484.0,3484.0,2018.0,72.0,221.0,0.0,Active,RMLS,18248238,45.59564511529121,-122.66038208470876
2109,MLS Listing,Single Family Residential,Portland,OR,97202.0,549000.0,4.0,2.0,Portland Southeast,2604.0,3920.0,1931.0,71.0,211.0,0.0,Active,RMLS,18249033,45.51088112331552,-122.63612127668446
2110,MLS Listing,Townhouse,Lake Oswego,OR,97035.0,549000.0,3.0,2.0,GREENRIDGE TOWNHOMES MT PARK,1789.0,3484.0,1973.0,5.0,307.0,436.0,Active,RMLS,18251733,45.413769072379225,-122.72429632762078
2111,MLS Listing,Townhouse,Portland,OR,97217.0,549000.0,3.0,3.5,MISSISSIPPI,2428.0,2613.0,2014.0,8.0,226.0,0.0,Active,RMLS,18042235,45.58461945741461,-122.6505169425854
2112,MLS Listing,Townhouse,Portland,OR,97217.0,549000.0,3.0,2.5,Arbor Lodge,1635.0,4356.0,2018.0,10.0,336.0,0.0,Active,RMLS,18101633,45.591100447809296,-122.6623593521907
2113,MLS Listing,Single Family Residential,Portland,OR,97239.0,549900.0,4.0,2.5,"Portland West, Raleigh Hills",2959.0,12632.0,1924.0,161.0,186.0,0.0,Active,RMLS,18523858,45.52037606657461,-122.6922620334254
2114,MLS Listing,Single Family Residential,Portland,OR,97229.0,549900.0,4.0,3.0,NW Washington Co or Sauvie Island,2233.0,5662.0,1997.0,44.0,246.0,0.0,Active,RMLS,18109775,45.56601159781794,-122.83716160218204
2115,MLS Listing,Single Family Residential,Portland,OR,97213.0,549900.0,3.0,2.5,MONTAVILLA,1635.0,2613.0,2017.0,35.0,336.0,0.0,Active,RMLS,18150804,45.54817622687276,-122.57279187312724
2116,MLS Listing,Single Family Residential,Portland,OR,97223.0,549900.0,3.0,2.0,"Portland West, Raleigh Hills",1088.0,31798.0,1975.0,49.0,505.0,0.0,Active,RMLS,18027989,45.438697367559016,-122.77849243244098
2117,MLS Listing,Single Family Residential,Milwaukie,OR,97222.0,549900.0,4.0,3.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",3138.0,5662.0,2018.0,7.0,175.0,0.0,Active,RMLS,18376736,45.408037348558096,-122.65146865144192
2118,MLS Listing,Single Family Residential,Portland,OR,97266.0,549900.0,5.0,3.5,Portland Southeast,2306.0,5227.0,2018.0,311.0,238.0,0.0,Active,RMLS,17468803,45.52709752716018,-122.51307027283984
2119,MLS Listing,Condo/Co-op,Portland,OR,97209.0,549900.0,1.0,1.0,PEARL DISTRICT,1068.0,6969.0,1909.0,171.0,515.0,550.0,Active,RMLS,18392993,45.56543463853601,-122.638025361464
2120,MLS Listing,Single Family Residential,Portland,OR,97223.0,549900.0,3.0,2.0,"Portland West, Raleigh Hills",1562.0,26136.0,1979.0,49.0,352.0,0.0,Active,RMLS,18295338,45.447137210060085,-122.77019688993992
2121,MLS Listing,Single Family Residential,Portland,OR,97217.0,549900.0,3.0,3.0,WEST HAYDEN ISLAND MOORAGE,2395.0,6969.0,2006.0,161.0,230.0,340.0,Active,RMLS,18477552,45.62019964416088,-122.68848325583912
2122,MLS Listing,Single Family Residential,Portland,OR,97229.0,549900.0,4.0,2.5,NW Washington Co or Sauvie Island,2422.0,9583.0,1988.0,16.0,227.0,0.0,Active,RMLS,18062512,45.54541183805153,-122.78270506194846
2123,MLS Listing,Condo/Co-op,Portland,OR,97213.0,549900.0,2.0,2.0,NORTH TABOR,1220.0,6969.0,2018.0,50.0,451.0,244.0,Active,RMLS,18129298,45.52596516597021,-122.6021422340298
2124,MLS Listing,Townhouse,Portland,OR,97201.0,549900.0,2.0,2.0,"Portland West, Raleigh Hills",1860.0,2178.0,1996.0,2.0,296.0,0.0,Active,RMLS,18201500,45.51334246779845,-122.68881383220156
2125,MLS Listing,Single Family Residential,Milwaukie,OR,97222.0,549900.0,4.0,3.5,Oatfield Acres,3138.0,5662.0,2018.0,147.0,175.0,0.0,Active,RMLS,18002685,45.42964924327917,-122.63009175672084
2126,MLS Listing,Single Family Residential,Portland,OR,97221.0,549900.0,4.0,2.0,"Portland West, Raleigh Hills",2206.0,10890.0,1971.0,88.0,249.0,0.0,Active,RMLS,18695551,45.50626107724871,-122.7371981227513
2127,MLS Listing,Single Family Residential,Portland,OR,97229.0,549900.0,4.0,2.5,Bonny Slope / Kirkland Heights,2820.0,5227.0,1998.0,27.0,195.0,0.0,Active,RMLS,18539064,45.57429965416208,-122.76731024583792
2128,MLS Listing,Single Family Residential,Portland,OR,97217.0,549900.0,3.0,3.0,ARBOR LODGE,1988.0,5227.0,1946.0,35.0,277.0,0.0,Active,RMLS,18352772,45.580487606143855,-122.67745069385616
2129,MLS Listing,Condo/Co-op,Portland,OR,97213.0,549900.0,2.0,2.0,MT TABOR,1220.0,6969.0,2018.0,96.0,451.0,244.0,Active,RMLS,18504139,45.523154160575984,-122.60494873942402
2130,MLS Listing,Single Family Residential,Portland,OR,97219.0,549900.0,5.0,2.5,"Portland West, Raleigh Hills",2220.0,7405.0,2016.0,56.0,248.0,0.0,Active,RMLS,18609084,45.4759130381649,-122.6974422618351
2131,MLS Listing,Single Family Residential,Portland,OR,97231.0,549900.0,3.0,2.0,NW Washington Co or Sauvie Island,2551.0,14810.0,1969.0,216.0,216.0,0.0,Active,RMLS,18210763,45.63306864253053,-122.78875715746948
2132,MLS Listing,Single Family Residential,Portland,OR,97035.0,549900.0,3.0,3.0,MT TABOR,1567.0,6969.0,2018.0,16.0,351.0,0.0,Active,RMLS,18337680,45.54776497161205,-122.58191092838794
2133,MLS Listing,Condo/Co-op,Portland,OR,97201.0,549950.0,2.0,2.0,PORTLAND PLAZA,1319.0,6969.0,1973.0,98.0,417.0,849.0,Active,RMLS,18091147,45.51206627354224,-122.68141442645776
2134,MLS Listing,Single Family Residential,Portland,OR,97215.0,549950.0,4.0,2.0,MONTAVILLA,2116.0,4791.0,1953.0,38.0,260.0,0.0,Active,RMLS,18419781,45.51617715403515,-122.59105884596488
2135,MLS Listing,Condo/Co-op,Portland,OR,97217.0,550000.0,3.0,3.5,MISSISSIPPI COMMONS,1613.0,6969.0,2018.0,8.0,341.0,116.0,Active,RMLS,18443271,45.56696713069897,-122.66400316930104
2136,MLS Listing,Single Family Residential,Portland,OR,97206.0,550000.0,5.0,2.5,Portland Southeast,2758.0,8712.0,2000.0,61.0,199.0,0.0,Active,RMLS,18115705,45.47819596022556,-122.62158123977444
2137,MLS Listing,Single Family Residential,Portland,OR,97219.0,550000.0,4.0,3.0,COLLINS VIEW,2020.0,4791.0,1958.0,1.0,272.0,0.0,Active,RMLS,18130886,45.47818355598048,-122.67051834401953
2138,MLS Listing,Single Family Residential,Portland,OR,97215.0,550000.0,3.0,2.0,Mt. Tabor,2514.0,9147.0,1908.0,39.0,219.0,0.0,Active,RMLS,18192664,45.523164043581495,-122.58433305641852
2139,MLS Listing,Condo/Co-op,Portland,OR,97229.0,550000.0,2.0,2.5,FOREST HEIGHTS,1488.0,6969.0,2014.0,19.0,370.0,391.0,Active,RMLS,18181152,45.550254995540456,-122.76885400445956
2140,MLS Listing,Multi-Family (2-4 Unit),Portland,OR,97213.0,550000.0,4.0,2.0,ROSE CITY PARK,1500.0,6969.0,2018.0,49.0,367.0,0.0,Active,RMLS,18585195,45.55101175082377,-122.56780324917624
2141,MLS Listing,Condo/Co-op,Portland,OR,97212.0,550000.0,4.0,2.5,Sabin,1924.0,6969.0,2017.0,14.0,286.0,50.0,Active,RMLS,18416597,45.54991217995311,-122.6527677200469
2142,MLS Listing,Condo/Co-op,Portland,OR,97217.0,550000.0,3.0,3.5,MISSISSIPPI COMMONS,1613.0,6969.0,2018.0,7.0,341.0,116.0,Active,RMLS,18569068,45.56186738606664,-122.66941761393338
2143,MLS Listing,Single Family Residential,Portland,OR,97221.0,550000.0,3.0,2.5,SOUTHWEST HILLS,2459.0,22651.0,1984.0,121.0,224.0,0.0,Active,RMLS,18004604,45.52315910376747,-122.71663409623253
2144,MLS Listing,Single Family Residential,Portland,OR,97230.0,550000.0,3.0,3.0,ARGAY TERRACE,3690.0,14810.0,1970.0,14.0,149.0,0.0,Active,RMLS,18042050,45.57953730377306,-122.49673759622692
2145,MLS Listing,Condo/Co-op,Portland,OR,97209.0,550000.0,1.0,1.5,PARK PLACE CONDOMINIUMS,1033.0,6969.0,2004.0,49.0,532.0,450.0,Active,RMLS,18244651,45.516799272641,-122.694176327359
2146,MLS Listing,Single Family Residential,Portland,OR,97219.0,550000.0,4.0,2.5,"Portland West, Raleigh Hills",2854.0,13068.0,1946.0,1.0,193.0,0.0,Active,RMLS,18293079,45.4797633414057,-122.6908746585943
2147,MLS Listing,Single Family Residential,Tigard,OR,97224.0,550000.0,3.0,2.5,MADELINE HEIGHTS,2567.0,6969.0,2018.0,13.0,214.0,0.0,Active,RMLS,18197366,45.41598450704929,-122.8089154929507
2148,MLS Listing,Single Family Residential,Tigard,OR,97223.0,550000.0,5.0,2.0,"Tigard, Tualatin, Sherwood, Wilsonville",2236.0,16988.0,1955.0,24.0,246.0,0.0,Active,RMLS,18212975,45.46835695491482,-122.7517021450852
2149,MLS Listing,Single Family Residential,Portland,OR,97219.0,550000.0,4.0,2.5,"Portland West, Raleigh Hills",2460.0,7405.0,2008.0,12.0,224.0,0.0,Active,RMLS,18367807,45.437122475562575,-122.7297337244374
2150,MLS Listing,Single Family Residential,Portland,OR,97216.0,550000.0,7.0,4.0,Portland Southeast,3038.0,6969.0,2018.0,94.0,181.0,0.0,Active,RMLS,18289907,45.528433728112766,-122.56567497188723
2151,MLS Listing,Condo/Co-op,Portland,OR,97206.0,550000.0,4.0,2.5,Portland Southeast,2047.0,6969.0,1964.0,1.0,269.0,0.0,Active,RMLS,18033192,45.50564247802033,-122.5852082219797
2152,MLS Listing,Townhouse,Portland,OR,97211.0,550000.0,2.0,2.5,Portland Northeast,1795.0,2613.0,2007.0,28.0,306.0,0.0,Active,RMLS,18058996,45.549547742816216,-122.65912305718378
2153,MLS Listing,Single Family Residential,Portland,OR,97212.0,550000.0,2.0,1.0,ALAMEDA,1982.0,4791.0,1924.0,60.0,277.0,0.0,Active,RMLS,18106125,45.573845247053285,-122.60701715294672
2154,MLS Listing,Single Family Residential,Portland,OR,97230.0,550000.0,4.0,4.0,Portland Northeast,4764.0,15681.0,1981.0,114.0,115.0,0.0,Active,RMLS,18458057,45.58975037468903,-122.44344652531096
2155,MLS Listing,Single Family Residential,Portland,OR,97218.0,550000.0,5.0,2.0,Cully,3324.0,15245.0,1952.0,65.0,165.0,0.0,Active,RMLS,18586563,45.56874206850495,-122.59093383149504
2156,New Construction Home,Single Family Residential,Tigard,OR,97224.0,550000.0,3.0,2.5,Madeline Heights,2567.0,6969.0,2018.0,114.0,214.0,0.0,Active,NewHomeSource.com,1456193,45.44958509122555,-122.77504360877444
2157,MLS Listing,Single Family Residential,Maywood Park,OR,97220.0,550000.0,4.0,2.5,MAYWOOD PARK,3021.0,18730.0,1933.0,1.0,182.0,0.0,Active,RMLS,18066238,45.57437071886576,-122.54170498113425
2158,MLS Listing,Single Family Residential,Portland,OR,97215.0,550000.0,3.0,3.0,MT TABOR,2495.0,4791.0,1958.0,16.0,220.0,0.0,Active,RMLS,18675213,45.53289454112193,-122.5621729588781
2159,MLS Listing,Condo/Co-op,Portland,OR,97217.0,550000.0,3.0,3.5,Mississippi Commons,1613.0,6969.0,2018.0,14.0,341.0,116.0,Active,RMLS,18555636,45.57990935316216,-122.65108514683784
2160,MLS Listing,Single Family Residential,Portland,OR,97213.0,550000.0,3.0,2.0,NORTH TABOR,2025.0,4791.0,1948.0,84.0,272.0,0.0,Active,RMLS,18500936,45.53649325291896,-122.59403564708104
2161,MLS Listing,Single Family Residential,Portland,OR,97219.0,554900.0,4.0,2.5,"Portland West, Raleigh Hills",2261.0,6969.0,1989.0,91.0,245.0,6.0,Active,RMLS,18098968,45.46037400127079,-122.6865617987292
2162,MLS Listing,Condo/Co-op,Portland,OR,97209.0,554900.0,1.0,1.0,PEARL DISTRICT / EDGE LOFTS,1122.0,6969.0,2004.0,29.0,495.0,474.0,Active,RMLS,18634851,45.524456463327326,-122.69038343667266
2163,MLS Listing,Single Family Residential,Portland,OR,97229.0,554995.0,5.0,3.5,ORCHARDS AT ABBEY CREEK,2693.0,6969.0,2018.0,2.0,206.0,55.0,Active,RMLS,18047073,45.57960535290568,-122.84000864709432
2164,MLS Listing,Single Family Residential,Portland,OR,97206.0,555000.0,4.0,3.0,DARLINGTON,3441.0,10018.0,1978.0,21.0,161.0,0.0,Active,RMLS,18524970,45.48902570844783,-122.57546849155216
2165,MLS Listing,Single Family Residential,Milwaukie,OR,97267.0,555000.0,3.0,2.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",2155.0,6969.0,2018.0,110.0,258.0,0.0,Active,RMLS,18379344,45.38219414422589,-122.6169798557741
2166,MLS Listing,Single Family Residential,Portland,OR,97215.0,555000.0,3.0,1.0,Hawthorne Ave,1238.0,3920.0,1910.0,90.0,448.0,0.0,Active,RMLS,18626839,45.50884649684322,-122.6177591031568
2167,MLS Listing,Single Family Residential,Portland,OR,97224.0,556500.0,4.0,2.5,ARBOR POINTE,2507.0,4356.0,2013.0,84.0,222.0,125.0,Active,RMLS,18487228,45.43830358727407,-122.81953081272594
2169,MLS Listing,Single Family Residential,Portland,OR,97219.0,559000.0,4.0,2.5,MARKHAM,2313.0,7405.0,1969.0,48.0,242.0,0.0,Active,RMLS,18380643,45.48368938497255,-122.67659171502744
2170,MLS Listing,Single Family Residential,Portland,OR,97219.0,559000.0,4.0,2.5,"Portland West, Raleigh Hills",1962.0,10018.0,1991.0,126.0,285.0,324.0,Active,RMLS,18149062,45.47657010968782,-122.6580521903122
2171,MLS Listing,Condo/Co-op,Portland,OR,97212.0,559000.0,2.0,2.5,Portland Northeast,1286.0,6969.0,2007.0,41.0,435.0,269.0,Active,RMLS,18686322,45.55402836345655,-122.64682873654344
2172,MLS Listing,Townhouse,Portland,OR,97217.0,559000.0,4.0,3.5,ARBOR LODGE,2304.0,2613.0,2010.0,8.0,243.0,0.0,Active,RMLS,18123653,45.57233526976755,-122.69069303023248
2173,MLS Listing,Single Family Residential,Portland,OR,97236.0,559000.0,8.0,5.0,Portland Southeast,3000.0,7840.0,1963.0,190.0,186.0,0.0,Active,RMLS,18094407,45.51552654288344,-122.50238205711656
2174,MLS Listing,Townhouse,Portland,OR,97202.0,559000.0,3.0,3.0,NW Washington Co or Sauvie Island,1838.0,1742.0,2015.0,1.0,304.0,0.0,Active,RMLS,18082412,45.48477499255992,-122.6460574074401
2175,MLS Listing,Single Family Residential,Portland,OR,97202.0,559000.0,4.0,3.5,Woodwards Sub,3258.0,4356.0,1905.0,7.0,172.0,0.0,Active,RMLS,18338747,45.49243205651287,-122.66313354348712
2176,MLS Listing,Townhouse,Portland,OR,97211.0,559500.0,3.0,2.5,Portland Northeast,2348.0,1742.0,2007.0,5.0,238.0,0.0,Active,RMLS,18310961,45.58043916744701,-122.645921232553
2177,MLS Listing,Townhouse,Portland,OR,97202.0,559900.0,3.0,3.0,Portland Southeast,1821.0,1306.0,2015.0,27.0,307.0,0.0,Active,RMLS,18671561,45.50825316476767,-122.62270603523233
2178,MLS Listing,Condo/Co-op,Portland,OR,97210.0,559900.0,1.0,1.0,NW 23RD/ALPHABET DISTRICT,891.0,6969.0,2007.0,141.0,628.0,424.0,Active,RMLS,18199199,45.54650250112069,-122.67864539887933
2180,MLS Listing,Single Family Residential,Portland,OR,97206.0,559900.0,4.0,2.5,Portland Southeast,2159.0,6969.0,2018.0,22.0,259.0,0.0,Active,RMLS,18671543,45.489292844183005,-122.593960555817
2182,MLS Listing,Single Family Residential,Portland,OR,97229.0,559995.0,5.0,3.0,ABBEY CREEK IN BETHANY,2506.0,3920.0,2018.0,37.0,223.0,34.0,Active,RMLS,18384430,45.57911607761324,-122.84588592238676
2184,MLS Listing,Single Family Residential,Portland,OR,97219.0,560000.0,4.0,3.0,"Portland West, Raleigh Hills",1821.0,6969.0,1975.0,6.0,308.0,0.0,Active,RMLS,18692774,45.49405780421658,-122.66881259578344
2185,MLS Listing,Single Family Residential,Portland,OR,97215.0,560000.0,3.0,2.0,MT TABOR,2136.0,6969.0,1939.0,14.0,262.0,0.0,Active,RMLS,18012478,45.48755294687238,-122.62328595312762
2186,MLS Listing,Single Family Residential,Portland,OR,97229.0,560000.0,4.0,3.0,NW Washington Co or Sauvie Island,2116.0,8712.0,1961.0,15.0,265.0,0.0,Active,RMLS,18658864,45.56178726768415,-122.74002903231586
2187,MLS Listing,Single Family Residential,Portland,OR,97236.0,562888.0,4.0,4.0,Portland Southeast,3459.0,13939.0,2003.0,29.0,163.0,0.0,Active,RMLS,18292179,45.46918439541717,-122.49780070458284
2188,MLS Listing,Single Family Residential,Portland,OR,97229.0,562995.0,5.0,3.0,ABBEY CREEK IN BETHANY,2506.0,6969.0,2018.0,68.0,225.0,34.0,Active,RMLS,18545728,45.59753908050923,-122.82744341949078
2189,MLS Listing,Single Family Residential,Portland,OR,97213.0,564000.0,4.0,1.5,HOLLYWOOD,2836.0,4791.0,1911.0,84.0,199.0,0.0,Active,RMLS,18568112,45.56257708531388,-122.59242061468612
2190,MLS Listing,Single Family Residential,Portland,OR,97229.0,564900.0,3.0,2.5,BAUER HIGHLANDS,2550.0,3920.0,2002.0,13.0,222.0,20.0,Active,RMLS,18317933,45.5424009273571,-122.8157818726429
